31;0;10;Outgoing Premium Portfolio Commission;OPP COM;;19970930 17:47:35.980;;1;1;1;0;1;0;0;1;0;1; 
31;0;20;Incoming Premium Portfolio Commission (internal conversion);IPP COM INT CONV;;19970930 17:47:36.390;;1;1;1;0;1;0;0;1;0;1; 
31;0;30;Outgoing Premium Portfolio Commission (internal conversion);OPP COM INT CONV;;19970930 17:47:36.783;;1;1;1;0;1;0;0;1;0;1; 
31;0;80;Outgoing Premium Portfolio Commission ( Transfert Subsidiary);OPP COM Tr SUBS;;20090330 00:00:00.000;;1;1;2;0;1;0;0;1;0;1; 
31;0;82;Outgoing Portfolio IFRS Commission ( Transfert Subsidiary);OPP IFRSCOM SUBS;;20100202 00:00:00.000;;1;1;2;0;1;0;0;1;0;1; 
31;0;90;Incoming Premium Portfolio Commission (From Subsidiary Transfert;IPP COM Subs Tra;;20040722 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
31;0;92;Inoming Portfolio IFRS Commission ( Transfert Subsidiary);IPP IFRSCOM SUBS;;20100202 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
31;1;0;Incoming Premium Portfolio Overriding Commission;IPP OVERRID COMM;;19970930 17:47:37.573;;1;1;1;0;1;0;0;1;0;1; 
31;1;10;Outgoing Premium Portfolio Overriding Commission;OPP OVERRID COMM;;19970930 17:47:37.976;;1;1;2;0;1;0;0;1;0;1; 
31;2;0;Incoming Premium portfolio Taxes;IPP TAXES;;19970930 17:47:38.790;;1;1;1;0;1;0;0;1;0;1; 
31;2;10;Outgoing Premium Portfolio Taxes;OPP TAXES;;19970930 17:47:39.186;;1;1;2;0;1;0;0;1;0;1; 
31;3;0;Incoming Premium Portfolio Brokerage;IPP BROKERAGE;;19970930 17:47:40.000;;1;1;1;0;1;0;1;1;0;1; 
31;3;10;Outgoing Premium Portfolio Brokerage;OPP BROKERAGE;;19970930 17:47:40.386;;1;1;2;0;1;0;1;1;0;1; 
32;0;0;Incoming Claim Portfolio  (Sum Insured) (Original );ICP;;19970930 17:47:40.990;;1;1;2;0;1;0;0;1;0;1; 
32;0;10;Incoming Claim Portfolio (Sum Insured) (internal conversion);ICP INT CONVERS.;;19970930 17:47:41.380;;1;1;2;0;1;0;0;1;0;1; 
32;0;20;Incoming Claim Annuities Portfolio;INC ANNUITY PORT;;19970930 17:47:41.576;;1;1;2;0;1;0;0;1;0;1; 
32;0;30;Incoming IBNR Portfolio (internal purpose);INC IBNR PORT;;19970930 17:47:41.976;;1;1;2;0;1;0;0;1;0;1; 
32;0;70;Incoming IBNR Portfolio (Acquisition);IN IBNR PORT ACQ;;20010910 00:00:00.000;;1;1;2;0;1;0;0;1;0;1; 
32;0;80;Incoming Claim Portfolio (Acquisition);ICP ACQUISITION;;20010910 00:00:00.000;;1;1;2;0;1;0;0;1;0;1; 
32;0;90;Incoming Claim Portfolio (From Susidiary Transfer);ICP SUBSI TRANSF;;19990927 00:00:00.000;;1;1;2;0;1;0;0;1;0;1; 
32;1;0;Outgoing Claim Portfolio  (Sum Insured) (Original treaty);OCP;;19970930 17:47:42.780;;1;1;1;0;1;0;0;1;0;1; 
32;1;10;Outgoing Claim Portfolio (Sum Insured) (internal conversion );OCP INT CONVERS.;;19970930 17:47:43.183;;1;1;1;0;1;0;0;1;0;1; 
32;1;20;Outgoing Claim Annuities Portfolio;OUT ANNUITY PORT;;19970930 17:47:43.373;;1;1;1;0;1;0;0;1;0;1; 
32;1;30;Outgoing IBNR Portfolio (internal purpose);OUT IBNR PORT;;19970930 17:47:43.796;;1;1;1;0;1;0;0;1;0;1; 
32;1;90;Outgoing Claim Portfolio  Transfert Subsidiary;OCP Transf SUBS;;20090330 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
40;0;0;Ending Life Actuary Reserves - Zillmerized;END LAR ZILL;;19970930 17:47:44.596;;1;1;1;30;3;0;0;1;1;1; 
40;0;10;Ending Life Actuary Reserves - Not Zillmerized;END LAR NOT ZILL;;19970930 17:47:44.973;;1;1;1;30;3;0;0;1;1;1; 
40;0;12;Ending Policyhol Benefit Reserve-Deficiency Res G&S;End Policyholder;;20010406 00:00:00.000;;1;1;1;30;3;0;0;1;1;1; 
40;0;13;Ending Policyhol Benefit Reserve-Suppl Contr with Life;End Policyholder;;20010406 00:00:00.000;;1;1;1;30;3;0;0;1;1;1; 
40;0;14;Ending Policyhol Benefit Res-Suppl Contr without Life;End Policyholder;;20010406 00:00:00.000;;1;1;1;30;3;0;0;1;1;1; 
40;0;15;Ending Policyhol Benefit Reserve-GAAP Reserves;End Policyholder;;20010406 00:00:00.000;;1;1;1;30;3;0;0;1;1;1; 
40;0;16;Ending policyhol Benefit Reserve-Suppl Contr with Life GAAP Adj;End Policyholder;;20010904 00:00:00.000;;1;1;1;30;3;0;0;1;1;1; 
