0;42;6;3;0;20140108;D004;0
0;42;6;4;0;20140108;D004;0
0;42;6;5;0;20140108;D004;0
0;42;6;11;0;20140108;D004;0
0;42;6;12;0;20140108;D004;0
0;42;6;13;0;20140108;D004;0
0;42;6;14;0;20140108;D004;0
0;42;6;15;0;20140108;D004;0
3;42;7;0;54;20140108;D004;0
0;42;7;90;0;20140108;D004;0
3;42;8;0;55;20140108;D004;0
3;42;8;1;-;20140108;D004;0
0;42;8;90;0;20140108;D004;0
0;42;8;91;0;20140108;D004;0
2;43;0;0;55;20140108;D004;0
0;43;0;2;0;20140108;D004;0
0;43;0;3;0;20140108;D004;0
0;43;0;10;0;20140108;D004;0
2;43;1;0;56;20140108;D004;0
0;43;1;1;0;20140108;D004;0
0;43;1;2;0;20140108;D004;0
2;43;2;0;69;20140108;D004;0
2;43;3;0;87;20140108;D004;0
0;43;3;2;0;20140108;D004;0
2;43;3;3;79;20140108;D004;0
2;43;3;4;85;20140108;D004;0
0;43;3;40;0;20140108;D004;0
2;43;4;0;88;20140108;D004;0
0;43;4;2;0;20140108;D004;0
2;43;5;0;70;20140108;D004;0
2;43;6;0;89;20140108;D004;0
2;43;7;0;90;20140108;D004;0
0;43;7;1;0;20140108;D004;0
2;43;8;0;73;20140108;D004;0
2;43;8;50;91;20140108;D004;0
2;43;9;0;74;20140108;D004;0
3;44;0;0;56;20140108;D004;0
3;44;1;0;57;20140108;D004;0
0;44;1;1;0;20140108;D004;0
2;45;0;0;57;20140108;D004;0
2;45;0;10;59;20140108;D004;0
2;45;0;20;61;20140108;D004;0
2;45;1;0;58;20140108;D004;0
0;45;1;1;0;20140108;D004;0
2;45;1;10;60;20140108;D004;0
2;45;1;20;62;20140108;D004;0
1;46;0;0;70;20140108;D004;0
0;46;0;2;0;20140108;D004;0
0;46;0;10;0;20140108;D004;0
1;46;0;20;72;20140108;D004;0
1;46;0;30;74;20140108;D004;0
0;46;0;40;0;20140108;D004;0
1;46;0;50;76;20140108;D004;0
1;46;1;0;71;20140108;D004;0
0;46;1;2;0;20140108;D004;0
0;46;1;10;0;20140108;D004;0
1;46;1;20;73;20140108;D004;0
1;46;1;30;75;20140108;D004;0
0;46;1;40;0;20140108;D004;0
1;46;1;50;77;20140108;D004;0
0;48;0;0;0;20140108;D004;0
0;48;0;10;0;20140108;D004;0
0;48;0;20;0;20140108;D004;0
0;48;1;0;0;20140108;D004;0
0;48;1;1;0;20140108;D004;0
0;48;1;10;0;20140108;D004;0
0;48;1;11;0;20140108;D004;0
0;48;1;20;0;20140108;D004;0
0;48;1;21;0;20140108;D004;0
0;48;7;0;0;20140108;D004;0
0;48;8;0;0;20140108;D004;0
0;48;8;1;0;20140108;D004;0
1;49;0;0;78;20140108;D004;0
1;49;0;10;80;20140108;D004;0
1;49;0;20;82;20140108;D004;0
1;49;1;0;79;20140108;D004;0
1;49;1;10;81;20140108;D004;0
1;49;1;20;83;20140108;D004;0
1;49;2;0;84;20140108;D004;0
